Active,Achievement,Confidence,Tech,Basic,Q3,Entertaining,Water_Activity,Own,With_Family,Fishing_Alone,Character,Q11,Q12,Q13,Q14,Q15,equi1,equi2,equi3,equi4
1.6035042987895327,1.9259994312594864,0.5884894107851568,2.312300168105504,-1.4030166437225984,-0.2156170251944646,0.6955864730017081,0.646741626694521,0.8089238272604364,-0.263063539679942,0.4670184673931022,3.4185954634761706,1.1078071754261092,1.200645752558136,1.629577679801978,-0.6629147340114226,-0.4747622393610141,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
0.1832536799853361,1.2905270919439575,-0.1755441035825263,0.8220543585593783,-0.7443887895524226,-0.2156170251944646,0.729947571033254,0.5757816187904431,1.4688317207920396,0.5895947836441896,0.3207984664442762,0.7693782943546353,1.1078071754261092,0.77007251161652,1.629577679801978,-0.6629147340114226,-1.3465025652895606,-0.9407873520383316,-0.24368827316486108,-0.002500453154205619,-0.17546040526472248
-0.4121274997185933,1.2905241673940169,0.2551034764317568,1.6394996730223317,-1.6758260730807408,1.204829559985929,0.5004578648778809,0.5653921610989673,0.7129588906670261,-0.3335014803401289,0.0930204142818198,0.795420731454313,-0.9026841693955976,0.1242126502040959,1.629577679801978,-0.6629147340114226,-1.3465025652895606,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
0.7225538884717,0.2727282001755997,0.4687321820219599,1.9463465580307333,-0.4379911741009663,-0.2156170251944646,-1.1400256872300816,0.5861120413979009,-0.2154921967403567,-0.6169491390402573,0.6094552647074105,0.5519511563622806,-0.9026841693955976,-0.0910739702667121,1.629577679801978,-0.6629147340114226,-1.3465025652895606,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
0.6664877437358847,1.5567040892496515,1.4265272444227528,1.7889685054197395,-0.6973909984124171,-0.2156170251944646,-0.5183709933457863,0.4241460450969426,-0.2644162205604478,-0.1317429779789797,-0.3421727315807322,0.5361405381337082,-0.9026841693955976,-0.0910739702667121,1.629577679801978,-0.6629147340114226,-1.3465025652895606,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
0.9811055106646156,0.1175758371217614,0.6406730780597584,0.7008059953884053,-0.8612498919397906,-0.2156170251944646,0.619924227632662,0.7283102985365006,0.8718925137146367,0.2029011022998244,0.6826520093983633,0.6375837305912362,1.1078071754261092,0.554785891145712,2.1878534091020585,-0.1398350294464488,0.3969780865675323,0.6719090655630253,0.1740418379946479,0.0017858202905112648,0.12531358620978353
1.4075943789333925,0.9902568966345546,2.0731982475160216,1.125933281571322,0.1277852645299849,-1.6360636103748585,0.6184994107894424,0.6582768715262723,1.2551348667745776,0.0983858427859848,0.2767045664239,0.8614131233532462,-0.9026841693955976,1.200645752558136,-0.6035252373983455,-0.6629147340114226,-0.4747622393610141,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
0.0058166992364792,1.3772724394341893,-0.1288650060226277,0.5976563545988028,-0.5588622028493897,-0.2156170251944646,1.7843196267570225,-1.139242292710446,1.775530310652906,0.700980546963142,0.8110579162113891,1.2275624672991086,-0.9026841693955976,-0.0910739702667121,1.629577679801978,-0.6629147340114226,-1.3465025652895606,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
-0.0899728565924398,1.349322215697834,1.1305810702689731,0.8310115493554873,-0.6403509614055141,1.204829559985929,0.833167304348031,0.8235313232336714,0.5593861316261141,0.2421879997321626,1.1960835289134013,3.691965932421026,-0.9026841693955976,1.200645752558136,-0.6035252373983455,-0.6629147340114226,0.3969780865675323,-0.9407873520383316,-0.24368827316486108,-0.002500453154205619,-0.17546040526472248
0.5713123175688343,0.5920172878101385,-0.1772828447489536,-1.109161849890289,1.5512242841095214,1.204829559985929,-0.950070339775442,0.9817564112261966,-0.218346283718775,-0.6332368569437525,1.6068220142855356,0.348869368224642,-0.9026841693955976,0.3394992706749039,-0.6035252373983455,-0.6629147340114226,-1.3465025652895606,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
0.8003960504862858,1.3723166706960874,1.1188266792088473,1.0720265796068458,1.7495561184606068,1.204829559985929,2.045664613895126,1.146924474209014,2.204449022260558,1.2169325563623132,1.7986696828285704,4.073102260080543,-0.9026841693955976,1.200645752558136,-0.6035252373983455,0.9063243796834988,0.3969780865675323,-0.1344391432376531,-0.03482321758510659,-0.0003573164318471771,-0.025073409527469483
